"Year","Month","Day","Hour","Line","BusId","NumberOfOutliers"
2013,9,30,21,750,D87180,1
2013,11,8,19,689,D81133,2
2013,12,13,23,569,A37659,1
2013,12,17,11,866,D86123,2
2013,11,23,23,409,A71525,1
2013,11,3,10,915,B10189,1
2013,12,6,8,584,A37694,1
2013,12,17,10,871,D90077,1
2013,11,9,4,910,B10148,1
2013,12,25,12,398,D87185,1
2013,10,2,8,277,B42578,1
2013,12,9,11,839,D87328,1
2013,10,18,21,893,D87238,1
2013,11,10,18,261,B60025,1
2013,12,8,21,2336,D87882,1
2013,12,17,12,2342,B10403,2
2013,11,23,20,323,B10090,1
2013,11,4,23,318,C41058,1
2013,10,10,19,390,C20155,1
2013,12,21,22,893,D87138,1
2013,10,14,17,120,A71531,1
2013,11,1,5,623,B58130,2
2013,11,23,19,2344,B28723,1
2013,12,8,18,327,B10083,1
2013,12,30,4,583,A37669,1
2013,12,11,4,570,A37659,1
2013,12,23,15,125,A71568,1
2013,12,13,13,2336,D87880,1
2013,11,30,22,901,B10189,1
2013,12,11,10,2309,D90513,1
2013,12,18,20,360,C87003,1
2013,12,18,20,360,C87001,1
2013,12,13,22,842,D87135,1
2013,12,12,2,804,D87501,1
2013,12,20,8,409,A71595,1
2013,10,2,10,378,B11624,1
2013,10,2,22,355,B75540,1
2013,12,13,23,512,A37672,1
2013,11,4,1,161,A37713,1
2013,12,16,15,936,D58663,1
2013,12,21,20,830,D87319,1
2013,12,31,23,321,B28525,1
2013,12,7,20,323,B10162,1
2013,10,1,15,226,A50138,1
2013,10,2,17,362,B11509,2
2013,12,11,9,394,D58590,1
2013,12,17,15,630,B10519,1
2013,10,11,19,326,B28540,1
2013,12,17,12,423,A55045,2
2013,12,11,8,870,D90067,1
2013,10,1,14,220,A50200,1
2013,12,20,21,804,D87501,1
2013,10,1,23,914,B10145,1
2013,12,17,10,434,A55024,1
2013,10,20,17,178,A41247,1
2013,11,7,14,910,B10157,1
2013,12,12,20,2336,D87878,1
2013,10,22,12,653,B82550,1
2013,12,17,12,362,B11581,2
2013,11,23,15,415,A48132,1
2013,11,29,16,639,B27020,1
2013,12,16,22,292,B55142,1
2013,10,19,19,363,C82625,1
2013,10,19,13,635,B10015,2
2013,12,7,13,583,A37571,1
2013,10,1,2,326,B28567,1
2013,12,13,23,898,D87046,1
2013,12,17,8,689,D81133,1
2013,12,13,23,898,D87045,1
2013,10,1,19,2381,D86753,1
2013,12,16,18,2015,A41859,1
2013,11,12,3,323,B10080,1
2013,10,21,17,747,C39525,2
2013,12,27,22,217,A71545,1
2013,12,19,10,2345,C12510,1
2013,9,30,21,327,B10104,2
2013,9,30,21,327,B10103,1
2013,12,16,21,802,D86340,1
2013,10,1,21,410,A72166,2
2013,12,31,20,2333,C87808,1
2013,10,31,11,639,B27014,1
2013,12,14,19,650,B42620,1
2013,10,9,13,378,B11576,2
2013,12,25,19,901,B10113,1
2013,12,16,19,914,B10183,1
2013,12,16,15,362,B11661,1
2013,11,8,7,910,B10152,1
2013,11,26,22,634,B10003,1
2013,12,16,15,485,B31105,1
2013,12,13,17,433,A27630,1
2013,11,24,21,363,C82563,1
2013,12,12,17,120,A41190,1
2013,10,17,19,634,B10083,2
2013,10,1,23,362,B11545,1
2013,11,4,8,376,B19549,1
2013,10,16,10,2343,B28719,1
2013,12,14,1,868,D87111,1
2013,12,9,19,830,D87490,1
2013,10,27,19,512,A37656,1
2013,10,31,4,634,B10163,1
2013,12,29,22,580,A37745,1
2013,10,14,20,328,B10010,1
2013,11,7,13,155,A37563,1
2013,10,11,10,914,B10201,1
2013,11,24,17,132,A41297,1
2013,12,4,23,635,B10077,1
2013,12,13,23,2802,D87719,1
2013,12,12,17,350,B73060,1
2013,11,12,19,393,D53599,1
2013,11,24,19,322,B10086,1
2013,12,29,23,322,B10082,1
2013,12,25,16,898,D87040,1
2013,12,19,7,485,B31040,1
2013,12,14,23,869,D87252,1
2013,12,29,22,2345,C12515,1
2013,12,23,21,898,D87045,1
2013,12,16,23,483,B31034,1
2013,12,31,15,328,B10171,1
2013,10,29,23,901,B10191,1
2013,12,16,20,2114,C47946,1
2013,11,2,10,328,B10096,1
2013,12,22,1,830,D87318,1
2013,12,31,11,342,B32647,1
2013,12,19,19,382,C87455,1
2013,10,16,5,309,C41268,2
2013,12,16,19,888,C13122,1
2013,12,17,12,778,B11642,2
2013,10,10,10,335,B63105,1
2013,12,17,12,778,B11644,2
2013,12,17,12,778,B11645,2
2013,12,30,20,822,D87208,1
2013,10,11,19,803,D59236,1
2013,12,17,10,404,B31140,1
2013,12,17,11,249,B25574,2
2013,10,15,23,850,D87261,1
2013,10,28,4,915,B10042,1
2013,12,27,23,825,D87270,2
2013,12,27,23,825,D87271,1
2013,12,27,23,825,D87273,1
2013,10,16,1,934,B10018,3
2013,12,20,22,2333,C87809,1
2013,12,20,22,2333,C87804,1
2013,12,17,8,352,C47510,1
2013,12,12,20,157,A27650,1
2013,10,11,3,513,A37650,2
2013,11,2,5,634,B10161,1
2013,12,18,20,841,D87380,1
2013,12,14,22,398,D87039,1
2013,10,24,2,635,B10015,1
2013,9,29,5,229,A50143,1
2013,12,17,15,873,D90078,1
2013,10,2,15,375,B31155,1
2013,12,20,8,822,D87207,1
2013,11,2,1,2342,B10402,1
2013,9,30,23,393,D53678,1
2013,10,1,21,910,B10043,2
2013,10,7,19,2303,D90501,1
2013,12,11,14,396,D53572,1
2013,12,11,14,771,D87350,1
2013,12,18,2,825,D87274,1
2013,10,5,22,162,A37721,1
2013,10,3,7,323,B10088,1
2013,11,9,15,852,D86243,1
2013,12,11,9,397,D53673,2
2013,12,23,18,229,A50095,1
2013,12,11,9,397,D53674,1
2013,12,16,15,361,C87479,1
2013,12,17,23,696,B28586,1
2013,11,1,23,323,B10092,2
2013,12,11,14,392,D53576,1
2013,11,1,23,323,B10090,1
2013,12,17,8,415,A48093,1
2013,10,26,10,634,B10051,2
2013,10,24,3,924,B10192,2
2013,12,17,12,433,A27633,2
2013,9,27,15,2801,D86778,1
2013,12,22,20,915,B10003,1
2013,12,11,16,2309,D90537,1
2013,12,29,22,398,D87095,1
2013,12,11,7,370,D53666,1
2013,12,1,9,382,C87013,1
2013,11,12,15,940,C27083,1
2013,11,12,20,701,C20013,1
2013,11,12,2,322,B10090,2
2013,12,11,19,422,A72006,1
2013,12,31,23,2333,C87808,1
2013,12,13,14,884,D86028,1
2013,12,25,11,315,C21025,1
2013,12,25,11,315,C21027,1
2013,10,17,7,328,B10090,1
2013,12,19,4,901,B10155,1
2013,12,31,23,850,D87261,1
2013,11,3,2,583,A37693,1
2013,10,6,5,915,B10109,1
2013,10,11,21,326,B28515,2
2013,12,11,11,358,D81087,1
2013,11,5,16,866,D86372,2
2013,12,4,12,901,B10189,1
2013,12,13,18,426,A48028,1
2013,12,17,12,485,B31105,2
2013,12,21,4,180,A37561,1
2013,12,12,2,323,B10090,1
2013,10,29,16,848,D81007,1
2013,12,16,23,345,C50039,1
2013,11,12,17,2332,D86712,1
2013,12,31,22,119,A37616,1
2013,10,11,20,345,C50014,1
2013,10,17,21,821,D87360,1
2013,10,17,4,317,C41409,1
2013,10,1,16,348,C47627,1
2013,12,31,20,804,D87256,1
2013,10,10,2,322,B10011,1
2013,12,4,9,439,A27675,1
2013,10,11,20,378,B11576,1
2013,11,29,13,513,A37744,1
2013,11,10,18,178,A41333,1
2013,10,2,4,901,B10112,1
2013,10,1,15,342,B32587,1
2013,10,1,5,328,B10169,1
2013,12,25,18,183,A37576,1
2013,12,18,12,825,D87271,1
2013,11,8,4,322,B10035,1
2013,12,17,8,423,A55045,1
2013,12,17,11,432,A27598,2
2013,10,29,22,184,A37723,1
2013,12,9,1,398,D87039,1
2013,12,16,16,321,B28533,1
2013,9,30,15,864,D86199,1
2013,12,25,18,497,B31033,1
2013,12,20,15,2345,C12510,1
2013,12,18,18,125,A71606,1
2013,12,25,19,184,A37515,1
2013,10,19,22,910,B10073,1
2013,11,2,21,322,B10162,1
2013,12,16,19,2332,D86753,1
2013,10,22,14,910,B10183,1
2013,12,16,19,2332,D86757,1
2013,12,17,8,851,D86202,1
2013,12,20,22,2802,D87721,1
2013,11,27,13,120,A41256,1
2013,12,11,11,398,D87088,1
2013,12,17,12,249,B25518,2
2013,12,17,8,851,D86204,1
2013,12,17,12,249,B25597,2
2013,12,27,23,898,D87530,1
2013,12,29,20,898,D87534,1
2013,12,27,23,898,D87534,1
2013,10,1,15,186,A21151,2
2013,10,17,22,908,B11513,1
2013,12,30,21,382,C87482,1
2013,12,13,22,398,D87526,1
2013,12,18,23,2333,C87817,1
2013,11,2,23,462,A41064,1
2013,12,6,4,110,A41103,1
2013,12,18,10,779,B32638,1
2013,11,8,23,162,A37535,1
2013,10,27,21,324,B28536,1
2013,11,5,21,583,A37693,2
2013,12,16,15,366,D87191,1
2013,12,3,7,914,B10145,1
2013,12,3,5,634,B10132,1
2013,12,7,4,634,B10161,1
2013,10,11,20,2251,B25820,1
2013,12,3,19,378,B11532,1
2013,12,30,21,2329,C87853,1
2013,11,1,17,378,B11578,1
2013,12,13,18,432,A27580,1
2013,12,16,15,125,A71530,1
2013,12,16,15,125,A71537,1
2013,12,13,13,777,D58740,1
2013,11,26,19,569,A37629,1
2013,11,5,16,864,D86133,1
2013,12,30,19,217,A71514,1
2013,11,3,15,328,B10096,1
2013,12,21,23,322,B10086,1
2013,12,10,4,569,A37508,1
2013,10,20,18,181,A41247,1
2013,10,19,8,634,B10004,1
2013,12,23,20,2333,C87817,1
2013,11,24,8,483,B31034,2
2013,10,16,18,381,B60026,1
2013,12,17,11,867,D86373,2
2013,10,1,10,910,B10168,1
2013,10,1,10,910,B10169,1
2013,10,9,15,298,B75607,2
2013,12,16,15,128,A41307,1
2013,12,12,22,398,D87515,1
2013,12,20,19,396,D53506,1
2013,11,26,21,323,B10138,1
2013,12,25,8,678,C82597,1
2013,10,27,23,569,A37651,1
2013,12,16,20,630,B10557,1
2013,11,27,19,634,B10087,1
2013,10,18,18,773,B11656,1
2013,11,23,17,328,B10034,1
2013,12,19,21,910,B10150,1
2013,12,1,7,2018,C41887,1
2013,10,20,11,110,A41176,1
2013,12,16,19,128,A41307,1
2013,9,28,20,334,B63012,2
2013,10,5,21,910,B10143,1
2013,11,1,12,639,B27014,1
2013,12,17,11,378,B11592,2
2013,12,8,22,840,D87230,1
2013,12,22,9,934,B10018,1
2013,10,27,9,405,B31003,1
2013,12,5,21,2381,D86785,1
2013,12,31,19,110,A41183,1
2013,12,13,14,397,D53603,1
2013,10,15,23,914,B10201,1
2013,12,31,17,328,B10175,1
2013,11,2,23,202,A48169,1
2013,12,12,2,840,D87285,1
2013,10,31,11,328,B10117,1
2013,12,26,15,650,B42620,1
2013,11,26,15,123,A41195,1
2013,12,19,22,2336,D87878,1
2013,10,14,15,910,B10075,1
2013,12,14,18,634,B10126,1
2013,12,20,19,2335,D87826,1
2013,11,27,18,650,B42620,1
2013,12,23,23,324,B28536,1
2013,12,7,16,161,A37697,1
2013,10,5,22,484,B31087,2
2013,12,17,20,413,A48106,1
2013,12,30,8,110,A41048,1
2013,11,24,23,650,B42620,1
2013,11,11,8,2015,A41824,2
2013,12,14,22,868,D87405,1
2013,12,16,21,438,A27512,1
2013,10,19,2,924,B10102,1
2013,12,15,5,794,D58583,1
2013,12,23,18,804,D87401,1
2013,12,17,11,841,D87370,2
2013,11,8,7,915,B10171,1
2013,9,30,21,511,A37583,1
2013,12,13,14,866,D86118,1
2013,12,11,22,634,B10159,1
2013,12,17,11,711,B82590,2
2013,12,16,15,366,D87218,1
2013,10,1,14,326,B28549,1
2013,11,12,21,323,B10172,1
2013,10,11,19,355,B75521,1
2013,12,1,20,328,B10110,1
2013,12,30,23,804,D87468,1
2013,10,18,19,397,D53638,1
2013,12,22,3,322,B10086,1
2013,12,16,19,2308,D90515,1
2013,12,11,7,369,D53619,1
2013,12,15,18,398,D87524,1
2013,11,4,9,329,B28577,1
2013,11,30,17,634,B10113,1
2013,12,13,18,128,A41125,2
2013,11,4,15,2303,D90552,1
2013,12,30,9,110,A41048,1
2013,11,10,19,915,B10171,1
2013,12,8,13,925,B28607,1
2013,11,6,17,413,A48055,2
2013,11,6,17,413,A48050,2
2013,10,2,12,901,B10190,1
2013,12,21,1,841,D87376,1
2013,10,2,15,924,B10081,1
2013,11,11,23,155,A37625,1
2013,12,18,8,301,C50020,1
2013,12,9,23,2336,D87740,1
2013,10,27,9,747,C39583,1
2013,12,17,10,298,B75671,1
2013,12,17,11,321,B28531,2
2013,12,17,19,413,A48106,1
2013,10,3,12,261,B31142,1
2013,12,18,9,650,B42620,1
2013,10,16,11,226,A50061,1
2013,12,21,8,396,D53506,1
2013,12,17,8,457,B42644,1
2013,11,3,5,405,B31003,1
2013,12,13,23,2329,C87849,1
2013,12,23,8,396,D53668,1
2013,11,28,3,323,B10069,1
2013,11,1,21,636,C47574,1
2013,12,17,15,2015,A41819,1
2013,9,28,17,915,B10090,2
2013,10,20,6,217,A71544,1
2013,12,17,10,946,B32546,1
2013,10,7,16,867,D86062,1
2013,12,15,14,634,B10159,1
2013,12,7,20,924,B10010,1
2013,12,17,8,397,D53685,1
2013,12,17,10,771,D87210,1
2013,11,12,19,328,B10019,1
2013,12,15,23,869,D87245,1
2013,12,16,19,837,D86110,1
2013,12,7,19,821,D87435,1
2013,10,11,18,292,B55087,1
2013,11,9,21,329,B28557,1
2013,12,24,4,512,A37554,1
2013,10,10,15,298,B75592,2
2013,10,9,4,323,B10160,1
2013,12,1,14,413,A48037,1
2013,10,14,18,363,C82565,1
2013,10,19,17,910,B10183,2
2013,10,1,15,335,B63100,1
2013,10,1,15,335,B63101,1
2013,10,5,7,634,B10058,1
2013,11,3,6,363,C82618,1
2013,12,5,20,2310,D53920,1
2013,12,21,16,512,A37672,1
2013,11,1,4,623,B58130,1
2013,10,29,16,497,B31038,1
2013,12,16,22,249,B25607,1
2013,11,7,16,850,D87144,1
2013,10,11,15,393,D53550,1
2013,12,8,12,696,B28521,1
2013,10,11,22,2343,B28727,1
2013,10,19,17,363,C82604,2
2013,11,1,18,621,B58156,2
2013,11,8,16,128,A41039,2
2013,12,17,11,298,B75596,2
2013,12,22,23,184,A37515,1
2013,10,1,19,378,B11591,1
2013,11,2,22,663,B28608,1
2013,11,12,16,761,C39611,1
2013,12,1,17,322,B10069,1
2013,12,17,12,342,B32505,2
2013,11,8,21,2342,B10401,1
2013,12,19,19,893,D87121,1
2013,10,18,23,910,B10071,1
2013,10,15,22,635,B10079,2
2013,10,11,22,321,B28533,1
2013,10,2,13,910,B10043,2
2013,10,30,16,476,A29118,1
2013,12,13,17,382,C87177,2
2013,12,20,21,497,B31035,1
2013,11,28,5,128,A41257,1
2013,10,3,15,301,C50020,1
2013,12,13,23,183,A37619,1
2013,12,31,20,398,D87522,1
2013,12,31,20,398,D87526,1
2013,10,23,23,696,B28558,1
2013,12,18,22,398,D87459,1
2013,12,18,23,2802,D87721,1
2013,12,4,13,181,A41152,1
2013,12,16,22,162,A37586,1
2013,12,5,20,795,B32623,1
2013,10,7,10,653,B82573,2
2013,11,28,14,650,B42620,1
2013,12,17,8,866,D86194,1
2013,10,18,23,154,A37518,1
2013,10,30,23,910,B10168,2
2013,10,11,21,475,A29128,1
2013,12,12,23,2802,D87720,1
2013,12,12,23,2802,D87721,1
2013,12,12,23,2802,D87722,1
2013,10,6,19,161,A37714,1
2013,10,3,18,837,D86192,1
2013,10,4,17,512,A37575,1
2013,11,12,8,484,B31045,3
2013,12,13,19,842,D87135,1
2013,11,9,22,634,B10161,1
2013,12,16,17,342,B32505,1
2013,12,16,17,391,D59201,1
2013,12,10,2,901,B10113,1
2013,10,24,7,901,B10007,1
2013,11,29,23,201,A48084,1
2013,12,9,23,323,B10138,1
2013,12,17,8,711,B82567,1
2013,11,24,21,696,B28595,1
2013,12,3,8,312,B58003,1
2013,10,20,17,2018,C41841,2
2013,12,11,13,2295,B31526,1
2013,12,17,8,332,C47651,1
2013,10,2,0,162,A37721,1
2013,10,14,20,323,B10076,1
2013,12,25,20,650,B42620,1
2013,12,14,17,634,B10196,1
2013,12,23,14,914,B10183,1
2013,12,31,23,825,D87276,1
2013,10,11,9,2302,B31539,1
2013,10,16,18,322,B10086,1
2013,12,17,12,455,B71090,2
2013,12,19,8,634,B10083,1
2013,12,30,21,804,D87428,1
2013,12,13,22,184,A37550,1
2013,10,29,4,328,B10163,1
2013,11,12,1,924,B10192,2
2013,12,17,12,334,B63106,2
2013,11,24,22,217,A71597,1
2013,12,1,8,498,B31083,1
2013,12,8,23,804,D87256,1
2013,11,28,8,639,B27056,1
2013,11,26,23,910,B10071,1
2013,12,16,20,825,D87288,1
2013,10,9,5,634,B10105,1
2013,12,11,7,607,C42672,1
2013,12,17,12,378,B11628,2
2013,12,15,12,721,C44528,1
2013,12,7,1,804,D87264,1
2013,10,2,2,155,A37551,2
2013,12,20,20,924,B10192,2
2013,12,20,17,396,D53577,1
2013,11,2,7,915,B10195,1
2013,12,15,8,324,B28588,1
2013,10,6,19,934,B10018,1
2013,12,17,12,133,A37558,2
2013,10,11,19,324,B28555,2
2013,11,2,13,910,B10004,1
2013,12,9,14,472,A29148,1
2013,11,7,12,843,D86245,1
2013,10,19,15,910,B10134,1
2013,11,6,15,838,D86140,1
2013,9,30,22,759,D53668,1
2013,11,9,2,154,A37551,1
2013,10,15,11,756,D90131,1
2013,12,16,20,709,C44651,1
2013,10,5,22,119,A37726,1
2013,10,18,19,2801,D86764,1
2013,10,1,15,445,A29146,1
2013,11,11,23,369,D53622,1
2013,10,31,5,901,B10190,1
2013,10,29,17,753,C30078,1
2013,12,17,11,621,B58159,2
2013,12,10,12,498,B31048,1
2013,12,31,18,850,D87491,1
2013,12,14,4,584,A37681,1
2013,10,5,1,178,A41333,1
2013,12,10,4,570,A37659,1
2013,10,11,22,2295,B31511,1
2013,10,18,18,384,B60093,1
2013,12,31,20,830,D87318,1
2013,12,11,10,393,D53588,1
2013,12,11,23,910,B10182,1
2013,12,11,10,393,D53584,1
2013,12,11,10,393,D53585,1
2013,12,27,23,398,D87519,1
2013,12,13,18,873,D90072,1
2013,12,13,12,898,D87533,2
2013,12,9,23,825,D87270,1
2013,10,1,14,2303,D90501,1
2013,12,23,20,869,D87143,1
2013,10,1,14,2303,D90503,1
2013,10,1,16,378,B11552,1
2013,12,14,8,363,C82546,1
2013,12,11,21,2333,C87807,1
2013,12,11,21,2333,C87805,1
2013,11,6,20,472,A29049,1
2013,12,17,12,2017,A41818,2
2013,12,31,21,2333,C87817,1
2013,10,16,5,328,B10076,1
2013,12,20,2,184,A37713,1
2013,10,11,19,888,C13127,1
2013,12,11,20,771,D87788,1
2013,12,19,17,840,D87229,1
2013,12,20,14,398,D87459,1
2013,10,5,20,328,B10120,1
2013,10,3,5,901,B10186,1
2013,10,6,15,915,B10113,1
2013,10,10,22,180,A37682,1
2013,10,9,12,318,C41049,1
2013,12,21,18,850,D87254,1
2013,12,19,4,133,A37584,1
2013,12,17,11,401,A48124,2
2013,10,1,8,923,D53627,2
2013,10,30,17,476,A29118,1
2013,11,30,16,934,B10018,1
2013,12,21,16,839,D87330,1
2013,12,10,17,689,D81068,1
2013,12,27,20,238,B71083,1
2013,11,4,18,155,A37695,1
2013,12,8,1,804,D87049,1
2013,12,17,16,2308,D90515,1
2013,10,27,21,915,B10028,1
2013,12,17,16,2308,D90519,1
2013,12,13,20,2343,B28710,1
2013,12,17,12,369,D53526,2
2013,10,1,4,901,B10115,1
2013,10,16,18,2344,B28710,1
2013,11,28,2,155,A37551,1
2013,10,19,17,934,B10018,2
2013,12,16,16,634,B10160,1
2013,12,18,11,840,D87453,1
2013,11,5,16,838,D86014,2
2013,11,8,16,327,B10072,1
2013,12,20,4,308,C21040,1
2013,12,15,19,840,D87453,1
2013,12,12,19,2335,D87822,1
2013,10,9,22,321,B28504,1
2013,12,22,4,180,A37679,1
2013,12,22,4,180,A37678,1
2013,12,11,18,915,B10086,2
2013,10,19,23,634,B10004,1
2013,11,5,17,155,A37625,1
2013,11,1,3,634,B10161,1
2013,12,19,1,895,D87498,1
2013,12,14,9,651,C82510,1
2013,11,1,20,313,B58091,2
2013,12,24,15,634,B10126,1
2013,10,29,8,782,C44637,1
2013,12,20,17,370,D53555,1
2013,12,19,22,176,A21144,1
2013,11,29,14,901,B10189,1
2013,10,10,9,2331,D90576,1
2013,11,2,22,413,A48133,1
2013,12,18,1,366,D87085,1
2013,9,27,12,222,A27591,1
2013,12,18,1,366,D87089,1
2013,10,11,19,311,B55138,2
2013,12,11,16,2381,D86789,1
2013,12,16,19,322,B10004,1
2013,12,17,8,420,A27602,1
2013,11,12,18,438,A27507,1
2013,12,8,19,322,B10127,1
2013,12,22,20,322,B10041,1
2013,10,17,22,914,B10145,1
2013,12,17,16,621,B58159,1
2013,12,7,23,895,D87259,1
2013,12,19,22,898,D87055,2
2013,10,4,23,217,A71564,2
2013,11,23,22,321,B28502,1
2013,10,15,11,2332,D86777,1
2013,12,8,16,910,B10202,1
2013,12,10,20,401,A48173,1
2013,11,5,19,901,B10191,1
2013,10,27,22,324,B28597,1
2013,11,9,20,924,B10095,1
2013,10,6,20,910,B10094,1
2013,10,1,3,323,B10120,1
2013,11,2,14,915,B10189,1
2013,12,26,5,512,A37672,1
2013,12,16,19,650,B42620,1
2013,12,7,10,915,B10186,1
2013,11,4,1,569,A37648,2
2013,10,5,7,128,A41075,1
2013,10,11,18,2111,C47935,1
2013,10,10,20,323,B10172,1
2013,10,11,18,2111,C47931,1
2013,11,12,9,915,B10186,1
2013,12,17,8,734,C30151,1
2013,11,2,20,363,C82571,2
2013,12,11,7,651,C82501,1
2013,11,8,5,323,B10194,1
2013,10,2,9,781,C44502,1
2013,10,16,7,608,A50212,1
2013,11,2,9,901,B10163,1
2013,12,11,15,397,D53604,1
2013,12,17,10,366,D87454,1
2013,12,10,23,825,D87269,1
2013,12,11,19,382,C87013,1
2013,12,14,16,901,B10186,1
2013,12,25,16,497,B31033,1
2013,12,6,17,323,B10126,1
2013,11,12,19,2343,B28727,1
2013,10,11,17,339,C47706,1
2013,12,31,20,2329,C87816,1
2013,11,30,17,2305,B32672,1
2013,12,13,21,898,D87045,1
2013,10,8,23,635,B10015,2
2013,12,11,18,382,C87455,1
2013,12,22,18,898,D87260,1
2013,12,5,21,397,D53638,1
2013,12,12,4,162,A37523,1
2013,11,8,7,2203,A71905,1
2013,10,6,19,328,B10002,1
2013,12,16,17,355,B75548,1
2013,11,12,3,324,B28538,1
2013,12,7,1,327,B10090,1
2013,12,12,22,2333,C87844,1
2013,9,27,16,851,D86323,1
2013,10,27,8,181,A41243,1
2013,10,18,22,323,B10108,1
2013,12,13,14,884,D86379,1
2013,12,17,16,438,A27512,1
2013,12,30,20,363,C82571,1
2013,12,13,22,771,D87787,2
2013,12,31,19,360,C87394,1
2013,11,7,22,898,D87139,1
2013,9,30,16,2342,B10406,1
2013,12,17,12,465,C30298,2
2013,12,7,15,712,C44583,1
2013,12,11,14,2336,D87756,1
2013,9,30,20,864,D86397,1
2013,10,2,1,934,B10018,2
2013,12,16,17,457,B42580,1
2013,12,4,22,901,B10063,1
2013,12,9,13,846,D81013,1
2013,10,29,21,910,B10073,1
2013,11,7,23,110,A41250,1
2013,10,30,13,181,A41152,2
2013,12,13,15,2336,D87741,1
2013,12,25,23,869,D87494,1
2013,10,10,22,328,B10090,1
2013,12,17,11,700,C20012,1
2013,10,29,22,915,B10109,1
2013,12,1,17,950,B27055,1
2013,12,19,20,821,D87354,1
2013,12,14,17,804,D87052,1
2013,12,24,10,426,A48125,1
2013,10,2,7,915,B10108,1
2013,11,27,22,924,B10192,1
2013,10,1,19,324,B28588,1
2013,11,10,20,321,B28580,1
2013,12,29,21,910,B10071,1
2013,11,29,21,910,B10143,1
2013,12,12,22,323,B10032,2
2013,12,8,9,696,B28593,1
2013,9,27,15,915,B10090,2
2013,11,11,22,328,B10054,1
2013,12,4,23,512,A37579,1
2013,11,2,4,155,A37590,1
2013,12,31,22,2333,C87839,1
2013,12,17,16,483,B31036,1
2013,11,11,14,689,D81111,1
2013,12,19,17,2336,D87729,1
2013,10,19,20,914,B10066,2
2013,12,16,16,121,A41156,1
2013,10,10,2,155,A37551,2
2013,12,20,17,395,D58671,1
2013,12,20,17,395,D58676,1
2013,12,6,8,498,B31051,1
2013,11,3,21,2111,C47950,2
2013,12,17,23,898,D87227,1
2013,12,7,19,910,B10068,1
2013,10,16,18,2342,B10407,1
2013,10,16,18,2342,B10405,1
2013,10,28,2,583,A37693,1
2013,12,17,11,850,D87495,2
2013,11,25,11,124,A71575,1
2013,12,22,12,842,D87248,1
2013,12,16,22,880,C20240,1
2013,10,1,14,2111,C47939,1
2013,12,22,19,398,D87526,1
2013,11,5,11,851,D86401,1
2013,12,17,12,397,D53660,2
2013,10,1,18,474,A29106,1
2013,12,16,21,457,B42563,1
2013,12,21,20,868,D87044,1
2013,12,23,23,924,B10056,1
2013,12,13,8,761,C39729,1
2013,12,8,21,898,D87227,1
2013,10,31,6,328,B10083,1
2013,11,5,15,2295,B31515,1
2013,12,13,20,825,D87271,1
2013,12,17,8,638,B44519,1
2013,11,8,22,326,B28563,1
2013,12,27,23,849,D87433,1
2013,12,11,15,382,C87455,1
2013,12,19,1,2335,D87794,1
2013,11,11,3,183,A37634,1
2013,12,11,9,636,C47585,1
2013,12,17,16,433,A27522,1
2013,12,13,18,464,A55039,1
2013,12,17,15,825,D87288,1
2013,12,10,21,361,C87021,1
2013,12,17,23,2337,D87872,1
2013,12,17,12,2303,D90551,2
2013,10,1,19,321,B28522,1
2013,12,23,23,360,C87456,1
2013,12,6,13,126,A41340,1
2013,11,12,19,887,C47762,1
2013,10,29,21,323,B10165,1
2013,12,17,11,615,B32621,2
2013,12,17,10,371,C51554,1
2013,11,11,15,910,B10068,1
2013,12,17,11,107,A63502,2
2013,12,16,19,120,A71534,1
2013,12,16,22,353,C47703,1
2013,12,16,22,2336,D87888,1
2013,10,11,5,910,B10074,1
2013,12,17,10,397,D53683,1
2013,10,1,23,901,B10125,1
2013,10,11,20,498,B31062,1
2013,12,17,16,634,B10160,1
2013,11,5,19,557,C30304,1
2013,12,30,4,136,A37726,1
2013,12,17,8,209,A29091,1
2013,12,13,14,701,C20177,1
2013,11,9,17,328,B10054,1
2013,11,8,17,747,C39525,2
2013,12,16,18,748,C13151,1
2013,9,30,15,910,B10168,1
2013,12,16,22,2309,D90524,1
2013,9,30,17,915,B10016,1
2013,10,27,7,312,B58142,1
2013,12,10,23,570,A37668,1
2013,12,16,22,2251,B25802,1
2013,12,31,23,822,D87442,1
2013,10,11,20,390,C20029,1
2013,12,9,6,398,D87528,1
2013,10,16,20,2337,D87771,1
2013,10,19,10,2345,C12503,1
2013,10,19,20,584,A37636,1
2013,12,18,2,841,D87374,1
2013,12,7,17,398,D87095,1
2013,11,7,9,378,B11624,1
2013,11,2,15,2343,B28714,2
2013,12,21,6,934,B10018,1
2013,12,17,12,298,B75596,2
2013,10,10,11,2303,D90552,2
2013,12,1,15,132,A41161,1
2013,10,18,18,353,C47687,1
2013,12,15,20,328,B10121,1
2013,11,5,1,328,B10090,1
2013,10,22,3,934,B10018,2
2013,12,21,3,915,B10190,1
2013,11,1,6,2338,D86742,1
2013,12,17,23,771,D87792,1
2013,12,13,14,830,D87321,2
2013,10,7,13,910,B10037,1
2013,12,9,4,180,A37679,1
2013,12,17,8,247,B71026,1
2013,10,15,11,378,B11604,1
2013,10,11,19,368,C47567,1
2013,12,17,10,712,C44662,1
2013,12,18,17,360,C87301,1
2013,12,19,20,239,B71141,1
2013,10,18,14,838,D86179,1
2013,12,1,15,178,A41296,1
2013,12,21,17,822,D87342,1
