"Year","Month","Day","Hour","Line","NumberOfOutliers"
2013,11,25,20,239,1
2013,10,14,16,867,1
2013,10,1,16,313,4
2013,12,20,17,924,1
2013,10,1,16,318,1
2013,12,12,21,462,1
2013,10,27,22,398,1
2013,11,26,9,229,1
2013,10,20,15,867,1
2013,10,20,15,864,1
2013,12,13,17,914,1
2013,12,13,17,910,1
2013,10,15,21,388,1
2013,12,16,1,841,1
2013,12,27,11,839,1
2013,10,9,19,910,2
2013,12,7,20,401,1
2013,12,20,19,821,1
2013,10,7,18,634,2
2013,10,16,7,2345,2
2013,11,29,21,634,2
2013,11,12,18,2343,2
2013,12,24,22,771,1
2013,10,17,18,455,4
2013,9,30,22,229,2
2013,11,1,5,173,1
2013,11,1,5,172,1
2013,11,1,5,170,1
2013,12,8,15,634,2
2013,12,21,14,2305,1
2013,10,16,19,292,2
2013,10,14,21,2014,1
2013,12,19,22,915,1
2013,12,19,22,910,1
2013,10,28,12,901,1
2013,10,16,18,723,2
2013,12,31,13,154,1
2013,12,16,20,456,1
2013,12,16,20,457,1
2013,11,3,21,328,3
2013,11,3,21,323,3
2013,11,3,21,322,2
2013,11,3,21,321,3
2013,11,3,21,326,2
2013,11,3,21,324,2
2013,12,17,15,409,2
2013,10,15,11,923,2
2013,9,30,23,934,2
2013,10,16,20,323,1
2013,9,29,3,323,1
2013,11,30,22,376,1
2013,12,9,7,600,1
2013,10,11,21,906,1
2013,10,11,21,908,1
2013,12,12,20,898,2
2013,12,9,21,804,2
2013,10,17,4,512,2
2013,12,28,6,345,1
2013,11,23,14,321,1
2013,11,23,14,322,2
2013,11,23,14,323,2
2013,11,12,7,393,1
2013,12,10,4,910,1
2013,12,23,22,830,1
2013,11,5,11,851,1
2013,12,16,16,313,1
2013,12,16,16,315,1
2013,12,16,16,316,1
2013,12,16,16,318,1
2013,12,17,21,128,1
2013,11,9,12,318,1
2013,11,12,7,397,1
2013,12,30,11,634,2
2013,12,16,18,712,1
2013,12,21,15,181,1
2013,12,16,18,711,3
2013,12,7,20,485,1
2013,12,29,11,821,1
2013,12,11,14,841,1
2013,12,13,18,822,2
2013,10,1,15,750,1
2013,12,13,18,825,1
2013,12,13,22,328,4
2013,12,13,22,323,4
2013,12,13,22,322,3
2013,12,19,14,840,2
2013,10,27,18,462,1
2013,12,13,22,325,1
2013,12,14,2,119,1
2013,9,30,12,247,1
2013,12,27,21,360,1
2013,12,27,21,366,1
2013,9,28,22,334,1
2013,10,17,20,924,2
2013,12,16,6,180,1
2013,12,16,18,247,1
2013,12,9,20,924,2
2013,12,21,20,315,1
2013,10,21,14,915,1
2013,12,10,17,2336,4
2013,11,8,22,901,2
2013,12,10,17,2333,1
2013,12,14,22,850,1
2013,12,3,23,328,1
2013,12,29,20,813,1
2013,12,23,20,898,4
2013,12,23,20,893,1
2013,11,5,11,761,1
2013,11,5,11,763,1
2013,10,8,22,461,2
2013,12,19,1,360,1
2013,12,19,1,366,4
2013,10,11,21,2343,6
2013,10,11,21,2342,5
2013,10,11,21,2344,4
2013,12,17,8,711,6
2013,11,25,17,711,1
2013,12,17,8,712,1
2013,10,2,4,750,1
2013,10,7,5,328,1
2013,10,24,14,880,1
2013,10,18,22,840,1
2013,12,20,1,360,1
2013,11,11,22,781,1
2013,12,30,8,711,1
2013,12,14,22,322,2
2013,10,2,16,830,1
2013,12,14,18,2336,1
2013,11,11,16,634,2
2013,10,2,16,838,1
2013,11,8,16,901,2
2013,10,17,21,328,2
2013,10,17,21,326,1
2013,10,17,21,327,1
2013,10,17,21,322,4
2013,11,11,20,322,3
2013,11,11,20,323,1
2013,12,29,23,839,1
2013,11,2,11,821,1
2013,11,11,20,328,4
2013,11,7,6,120,1
2013,10,11,14,600,1
2013,12,29,23,833,1
2013,11,7,6,127,1
2013,11,7,6,126,1
2013,12,17,10,111,1
2013,11,7,12,161,1
2013,11,23,19,2343,2
2013,11,23,19,2344,2
2013,11,26,17,924,1
2013,12,17,10,128,1
2013,11,9,11,873,1
2013,12,17,10,123,1
2013,12,17,10,120,2
2013,12,17,10,126,2
2013,12,23,21,238,1
2013,11,8,5,512,1
2013,11,9,16,922,1
2013,10,10,5,512,1
2013,10,1,11,2014,1
2013,12,11,8,920,1
2013,12,8,3,650,1
2013,12,16,21,388,1
2013,11,2,23,934,3
2013,11,2,10,653,2
2013,10,1,10,352,1
2013,12,14,6,639,1
2013,12,14,6,635,1
2013,11,7,2,155,2
2013,12,16,22,781,2
2013,12,16,22,786,1
2013,12,22,21,830,1
2013,12,22,21,833,1
2013,10,11,18,368,1
2013,10,11,18,369,3
2013,12,23,22,326,1
2013,10,11,18,367,1
2013,12,23,22,322,2
2013,12,31,12,308,1
2013,12,16,23,409,2
2013,10,7,19,2332,1
2013,12,16,23,401,1
2013,9,30,19,321,2
2013,10,5,21,326,1
2013,10,16,8,183,1
2013,10,5,21,323,1
2013,10,16,8,181,1
2013,10,5,21,328,3
2013,11,4,21,125,2
2013,12,16,21,397,1
2013,12,10,3,323,1
2013,12,24,5,322,1
2013,10,2,15,851,2
2013,12,30,22,650,1
2013,12,30,22,652,1
2013,10,9,22,512,2
2013,11,6,19,323,1
2013,10,27,14,415,1
2013,9,27,21,669,2
2013,12,20,8,822,1
2013,12,25,22,155,1
2013,12,10,4,634,1
2013,12,19,12,804,1
2013,12,12,2,924,2
2013,10,10,6,229,1
2013,10,29,17,734,1
2013,10,18,14,415,1
2013,12,28,10,821,1
2013,10,10,9,2017,1
2013,11,7,16,866,1
2013,11,7,16,867,3
2013,11,7,16,864,2
2013,10,19,5,184,4
2013,12,4,22,350,1
2013,12,29,23,584,1
2013,12,29,23,583,1
2013,10,6,11,634,2
2013,11,8,21,379,1
2013,11,8,21,378,1
2013,12,1,9,2018,1
2013,10,23,20,322,1
2013,12,3,4,512,1
2013,11,9,2,634,1
2013,10,23,20,328,4
2013,10,20,16,701,2
2013,12,11,6,460,1
2013,11,28,19,901,1
2013,10,11,8,161,1
2013,12,16,18,455,1
2013,12,16,18,457,3
2013,12,16,18,456,2
2013,12,16,18,2203,1
2013,10,27,5,132,1
2013,12,10,21,893,1
2013,12,22,23,825,2
2013,12,22,23,824,1
2013,12,10,21,898,1
2013,10,3,15,570,1
2013,12,22,23,822,1
2013,10,21,11,312,1
2013,12,12,4,180,1
2013,12,10,17,840,2
2013,12,19,1,821,2
2013,12,19,1,824,1
2013,12,19,1,825,2
2013,12,7,17,398,2
2013,12,13,14,393,1
2013,12,13,14,397,1
2013,12,13,14,399,1
2013,12,13,14,398,8
2013,12,8,11,830,1
2013,11,2,23,584,1
2013,11,2,23,580,1
2013,12,24,16,217,1
2013,11,27,2,583,1
2013,10,1,18,348,2
2013,12,11,15,2145,1
2013,10,1,18,340,1
2013,12,10,5,162,1
2013,12,16,23,871,1
2013,11,5,22,924,2
2013,12,17,10,866,3
2013,10,28,6,678,1
2013,11,3,21,2111,2
2013,11,4,21,915,5
2013,11,4,21,910,2
2013,11,7,18,2381,1
2013,11,5,12,910,1
2013,12,22,23,2345,1
2013,12,9,15,830,1
2013,12,22,23,2343,1
2013,10,11,14,161,1
2013,12,21,16,910,1
2013,10,10,15,864,1
2013,12,9,12,413,1
2013,10,24,2,910,2
2013,10,15,21,634,1
2013,12,30,18,360,1
2013,11,11,19,438,2
2013,12,17,22,247,1
2013,12,16,5,180,1
2013,12,23,21,910,2
2013,11,1,5,405,2
2013,12,5,20,779,1
2013,12,27,8,209,1
2013,11,7,9,2343,1
2013,11,30,21,935,1
2013,11,30,21,934,1
2013,12,18,6,128,1
2013,12,18,6,120,1
2013,10,19,21,512,3
2013,12,23,18,2345,1
2013,12,13,9,383,1
2013,10,9,1,461,1
2013,10,9,4,910,5
2013,11,9,21,910,1
2013,11,28,8,639,1
2013,12,13,5,841,1
2013,10,11,18,606,1
2013,12,10,13,382,2
2013,12,27,20,924,2
2013,11,8,11,2334,1
2013,12,13,23,2329,6
2013,10,20,18,2018,1
2013,10,30,22,119,1
2013,12,21,21,382,2
2013,12,9,11,315,1
2013,10,18,18,330,1
2013,11,12,17,821,1
2013,10,31,14,345,1
2013,12,21,18,771,1
2013,11,3,2,583,1
2013,12,4,20,229,1
2013,12,11,20,382,6
2013,12,15,15,360,1
2013,12,15,15,366,2
2013,12,18,13,366,1
2013,12,18,13,367,1
2013,12,23,19,884,1
2013,12,14,2,360,1
2013,10,19,23,634,4
2013,12,21,6,315,1
2013,11,24,16,363,1
2013,10,29,23,161,1
2013,11,11,22,2342,1
2013,10,2,15,847,1
2013,12,2,2,934,1
2013,11,26,6,239,1
2013,12,16,20,852,1
2013,10,10,20,405,1
2013,12,9,12,822,1
2013,12,27,5,884,1
2013,11,7,23,306,1
2013,12,20,15,839,1
2013,12,20,15,838,2
2013,11,4,6,778,1
2013,11,25,16,650,1
2013,12,17,11,652,2
2013,11,12,20,696,1
2013,11,1,11,322,2
2013,12,17,15,355,3
2013,12,17,15,350,3
2013,12,17,15,353,4
2013,11,7,20,254,2
2013,9,28,18,360,1
2013,12,17,8,557,5
2013,12,17,8,555,1
2013,12,15,15,947,1
2013,12,16,19,420,1
2013,12,16,15,311,1
2013,12,11,20,924,1
2013,12,16,15,315,1
2013,12,16,15,314,1
2013,11,29,7,315,1
2013,10,7,16,898,1
2013,12,7,5,583,3
2013,12,7,5,584,3
2013,12,12,22,366,2
2013,10,17,19,405,2
2013,12,12,22,360,2
2013,12,11,17,382,5
2013,12,24,20,2329,3
2013,10,2,22,2342,1
2013,11,4,9,2114,1
2013,11,4,9,2112,1
2013,12,14,17,328,2
2013,12,14,17,323,1
2013,11,2,13,934,2
2013,12,17,12,277,4
2013,9,30,22,924,2
2013,9,30,22,923,2
2013,10,28,5,583,1
2013,10,1,16,298,2
2013,10,1,19,2251,2
2013,11,1,22,512,1
2013,12,6,9,161,1
2013,12,29,22,184,1
2013,11,30,23,161,1
2013,11,30,23,162,1
2013,12,31,20,382,3
2013,12,11,17,650,2
2013,11,11,1,570,2
2013,10,1,3,133,1
2013,12,1,13,934,1
2013,11,3,9,634,1
2013,12,16,17,373,1
2013,12,16,17,371,3
2013,11,7,7,2332,1
2013,12,16,17,378,3
2013,12,16,16,901,1
2013,10,7,20,323,1
2013,10,28,13,125,1
2013,10,28,13,121,1
2013,11,12,18,328,2
2013,12,26,8,934,1
2013,12,13,17,893,2
2013,12,11,5,839,1
2013,10,18,15,2014,1
2013,11,12,18,322,1
2013,11,12,18,326,1
2013,10,3,7,910,4
2013,11,2,17,940,1
2013,12,7,10,910,1
2013,12,7,10,915,1
2013,12,10,2,813,1
2013,11,26,9,583,1
2013,9,29,6,328,1
2013,12,1,17,778,1
2013,10,15,21,172,1
2013,12,6,20,801,1
2013,11,10,4,162,1
2013,10,27,22,638,1
2013,12,20,2,841,2
2013,10,27,15,186,1
2013,12,8,19,634,2
2013,12,12,18,128,1
2013,12,25,13,934,1
2013,12,29,17,119,1
2013,9,27,23,690,2
2013,10,2,7,328,1
2013,10,2,7,322,1
2013,10,2,7,323,1
2013,11,8,1,915,1
2013,12,22,17,821,1
2013,11,26,14,915,1
2013,10,18,16,2342,1
2013,10,27,13,634,1
2013,10,18,16,2345,1
2013,12,11,8,759,1
2013,12,9,18,839,2
2013,12,11,8,753,1
2013,10,10,23,180,3
2013,12,11,8,750,1
2013,10,22,15,910,4
2013,11,4,17,786,1
2013,11,23,23,409,1
2013,12,17,16,914,1
2013,12,15,4,2345,1
2013,12,16,18,691,1
2013,12,16,18,690,1
2013,10,17,13,866,2
2013,11,24,19,583,1
2013,12,11,13,497,1
2013,12,5,16,837,1
2013,12,8,15,398,4
2013,12,16,16,298,1
2013,10,14,21,308,1
2013,12,16,16,292,2
2013,12,16,16,121,1
2013,12,13,15,362,1
2013,12,16,16,126,1
2013,10,5,9,663,1
2013,10,7,17,898,1
2013,9,30,15,838,1
2013,12,19,2,398,1
2013,12,16,22,841,1
2013,12,16,22,843,1
2013,10,19,23,570,1
2013,10,3,2,584,1
2013,12,22,17,178,3
2013,11,24,15,910,4
2013,11,24,15,915,1
2013,10,29,4,328,1
2013,10,24,8,934,1
2013,10,19,19,910,4
2013,10,19,19,914,3
2013,10,19,19,915,9
2013,12,11,15,2307,1
2013,11,5,11,353,2
2013,12,11,15,2308,2
2013,12,11,15,2309,2
2013,12,10,20,462,1
2013,12,10,20,461,1
2013,11,4,2,910,1
2013,12,14,20,2336,3
2013,10,10,9,362,1
2013,12,14,20,2335,3
2013,10,27,4,569,1
2013,10,1,18,2381,1
2013,12,11,23,2802,5
2013,12,15,23,696,1
2013,12,21,1,2329,1
2013,12,17,10,803,1
2013,12,16,13,393,2
2013,10,14,19,472,1
2013,12,16,13,398,1
2013,10,14,19,474,1
2013,10,14,19,475,1
2013,11,29,19,455,1
2013,10,17,3,323,5
2013,12,22,3,322,1
2013,10,18,17,363,1
2013,10,11,12,2302,1
2013,12,11,5,485,1
2013,11,5,20,354,1
2013,12,19,4,901,1
2013,12,19,11,2336,1
2013,10,24,5,457,1
2013,10,27,16,838,2
2013,12,8,15,804,1
2013,11,3,20,915,2
2013,12,15,20,898,1
2013,11,3,20,910,3
2013,12,12,2,840,3
2013,12,12,2,841,1
2013,12,11,5,154,1
2013,12,9,17,924,1
2013,11,23,16,663,1
2013,12,26,4,884,1
2013,11,4,17,209,1
2013,12,14,18,841,1
2013,11,9,19,432,1
2013,11,12,21,433,2
2013,12,8,2,323,1
2013,11,24,13,906,1
2013,12,31,11,2334,1
2013,12,31,11,2338,1
2013,10,10,15,2251,1
2013,10,17,23,378,2
2013,12,1,12,2018,1
2013,10,2,18,362,1
2013,12,30,17,2335,1
2013,10,16,17,309,1
2013,12,14,6,405,1
2013,12,8,18,761,1
2013,10,16,17,300,1
2013,12,4,23,2344,1
2013,12,10,4,771,1
2013,12,4,23,2343,1
2013,11,11,12,910,1
2013,10,17,22,901,2
2013,10,9,14,924,2
2013,12,15,9,485,1
2013,10,17,22,908,1
2013,12,24,19,934,1
2013,10,11,20,484,4
2013,12,12,10,701,1
2013,10,31,7,584,1
2013,12,23,3,162,1
2013,10,2,1,934,2
2013,12,14,19,328,2
2013,12,14,19,329,1
2013,12,1,17,934,1
2013,12,14,19,321,3
2013,12,14,19,322,3
2013,12,14,19,326,2
2013,10,1,6,629,1
2013,11,10,19,910,1
2013,10,1,6,623,2
2013,11,10,19,915,1
2013,12,17,15,119,1
2013,10,18,21,438,1
2013,12,15,17,840,1
2013,12,15,17,841,1
2013,11,10,22,2343,2
2013,11,4,16,362,1
2013,11,4,16,363,3
2013,11,4,11,924,1
2013,12,22,23,328,1
2013,12,22,23,329,1
2013,12,22,23,322,3
2013,10,17,23,2344,3
2013,10,17,23,2342,1
2013,12,26,4,570,2
2013,12,24,2,328,3
2013,12,16,19,742,1
2013,12,16,19,747,1
2013,12,16,19,748,1
2013,11,2,14,363,1
2013,11,7,5,162,1
2013,11,9,18,2343,2
2013,11,8,18,805,2
2013,10,18,22,110,1
2013,10,2,22,184,3
2013,12,11,16,840,1
2013,12,10,21,462,1
2013,12,10,21,461,1
2013,12,11,16,849,3
2013,11,27,18,678,1
2013,10,24,13,173,1
2013,12,12,5,162,1
2013,11,24,15,277,1
2013,12,12,5,161,1
2013,11,11,11,910,1
2013,11,9,20,2344,1
2013,11,9,20,2343,1
2013,11,26,23,422,1
2013,12,1,18,404,1
2013,12,20,6,154,1
2013,10,18,19,127,1
2013,12,17,8,373,1
2013,12,15,19,901,2
2013,12,17,8,370,3
2013,12,6,21,839,1
2013,12,19,15,825,1
2013,12,6,21,830,1
2013,12,19,15,822,1
2013,12,29,13,308,1
2013,12,30,6,864,1
2013,10,19,13,901,2
2013,12,20,22,652,1
2013,12,7,9,901,1
2013,11,29,16,110,1
2013,12,17,8,379,1
2013,12,17,8,378,11
2013,10,14,22,622,1
2013,10,14,16,415,1
2013,12,12,22,839,2
2013,11,26,10,125,1
2013,10,29,22,884,1
2013,12,12,22,833,1
2013,11,26,10,123,1
2013,10,16,6,323,2
2013,12,18,13,2336,1
2013,10,16,6,328,4
2013,12,23,21,898,3
2013,12,3,10,2018,1
2013,12,23,21,893,1
2013,10,16,21,328,2
2013,12,30,22,2802,1
2013,10,16,21,323,1
2013,10,16,21,326,2
2013,12,22,11,804,1
2013,12,8,10,779,1
2013,12,8,10,771,1
2013,10,31,11,830,1
2013,12,25,17,183,1
2013,12,25,17,184,1
2013,11,24,19,110,1
2013,10,19,20,136,2
2013,12,19,6,2336,1
2013,10,5,3,934,2
2013,12,9,19,2329,1
2013,12,1,12,934,1
2013,12,7,21,840,1
2013,12,25,17,238,1
2013,12,18,21,919,1
2013,12,19,3,184,1
2013,12,18,21,915,2
2013,12,19,3,180,1
2013,12,25,5,119,2
2013,12,8,12,910,2
2013,12,8,12,915,1
2013,10,19,8,910,2
2013,10,19,8,915,3
2013,10,19,8,914,2
2013,10,2,14,2801,1
2013,12,23,5,173,1
2013,12,21,9,125,1
2013,9,27,23,326,2
2013,9,27,23,322,2
2013,9,27,23,323,2
2013,9,27,23,328,2
2013,10,6,16,318,2
2013,11,3,2,934,2
2013,10,5,9,460,1
2013,12,7,10,309,1
2013,12,18,9,178,1
2013,12,17,12,849,2
2013,12,17,12,848,2
2013,12,17,12,847,2
2013,12,17,12,846,2
2013,12,17,12,843,2
2013,12,17,12,841,6
2013,12,17,12,840,4
2013,12,19,19,125,1
2013,12,19,19,120,1
2013,12,7,7,696,1
2013,11,9,18,312,1
2013,9,30,22,484,1
2013,10,11,18,915,1
2013,12,16,16,2310,3
2013,10,27,16,663,1
2013,11,5,9,426,2
2013,11,26,12,125,1
2013,11,26,12,123,1
2013,12,17,15,254,1
2013,12,29,18,583,1
2013,12,15,19,608,1
2013,12,31,10,433,1
2013,12,18,3,119,2
2013,11,7,20,741,1
2013,12,20,5,914,2
2013,12,20,5,910,1
2013,11,12,15,397,1
2013,10,30,14,2345,2
2013,11,26,9,639,2
2013,10,30,21,915,1
2013,12,17,8,328,3
2013,11,25,17,328,2
2013,12,17,8,324,3
2013,12,17,8,325,1
2013,12,17,8,326,2
2013,12,19,8,2345,1
2013,12,17,8,321,2
2013,12,17,8,322,4
2013,12,8,4,119,1
2013,11,9,22,901,2
2013,11,5,5,2334,1
2013,11,7,10,2303,1
2013,12,20,7,398,1
2013,11,7,10,2305,1
2013,12,18,2,360,1
2013,12,24,20,790,1
2013,10,11,17,901,1
2013,12,13,18,128,4
2013,11,1,13,328,1
2013,12,4,23,133,1
2013,11,1,13,323,1
2013,10,2,7,901,2
2013,12,10,19,901,2
2013,9,30,10,915,1
2013,10,1,22,750,3
2013,10,21,12,843,1
2013,10,6,21,924,2
2013,11,27,6,124,1
2013,12,29,22,663,1
2013,11,8,20,924,1
2013,12,17,12,742,4
2013,10,27,20,634,4
2013,10,18,23,843,1
2013,12,11,18,209,1
2013,12,11,5,315,1
2013,11,7,20,778,2
2013,10,17,9,379,1
2013,12,17,12,332,4
2013,12,17,12,335,7
2013,12,17,12,334,4
2013,12,17,12,337,2
2013,10,17,9,370,1
2013,12,17,12,338,8
2013,10,17,9,373,1
2013,12,24,7,217,1
2013,10,9,10,318,2
2013,10,5,12,834,1
2013,9,29,4,570,2
2013,12,25,18,825,1
2013,12,25,18,821,1
2013,11,4,6,512,2
2013,12,18,5,161,2
2013,12,22,7,2345,1
2013,10,9,14,323,1
2013,12,30,10,110,2
2013,11,24,22,363,1
2013,12,17,10,421,1
2013,12,5,20,415,1
2013,10,17,23,172,1
2013,12,22,21,409,1
2013,9,28,17,350,1
2013,12,8,13,663,2
2013,11,8,8,901,1
2013,10,29,14,405,2
2013,12,2,8,915,2
2013,12,3,11,600,1
2013,11,7,4,910,3
2013,11,25,12,650,1
2013,12,7,16,634,3
2013,10,29,8,229,1
2013,12,3,6,180,1
2013,12,16,21,2101,1
2013,11,27,22,934,2
2013,10,31,12,915,1
2013,11,29,23,327,1
2013,11,5,8,2332,2
2013,11,8,12,866,1
2013,11,29,23,328,2
2013,12,7,22,650,1
2013,12,11,19,711,1
2013,10,11,19,435,3
2013,10,11,19,434,3
2013,12,10,22,382,6
2013,12,17,11,2381,10
2013,10,29,13,247,2
2013,12,14,1,869,1
2013,12,14,1,868,1
2013,12,31,16,342,1
2013,10,19,17,901,3
2013,12,20,16,328,1
2013,10,10,11,910,1
2013,10,1,18,606,1
2013,10,10,11,915,1
2013,12,26,6,569,1
2013,11,1,11,924,2
2013,10,7,12,910,1
2013,12,13,23,161,5
2013,12,3,22,924,1
2013,12,25,22,634,1
2013,12,20,15,650,1
2013,10,14,15,864,3
2013,10,14,15,867,2
2013,10,14,15,866,1
2013,12,8,5,398,2
2013,12,25,14,180,1
2013,12,13,18,557,1
2013,10,19,10,901,3
2013,10,11,7,901,2
2013,11,30,4,910,1
2013,11,9,10,229,2
2013,12,22,5,840,1
2013,12,16,18,339,1
2013,10,18,19,328,6
2013,10,18,19,329,3
2013,10,18,19,322,3
2013,12,6,23,924,1
2013,9,30,12,378,1
2013,10,18,19,326,4
2013,9,27,16,511,1
2013,12,16,18,337,1
2013,11,27,21,934,1
2013,10,16,20,2101,1
2013,12,15,22,696,1
2013,12,11,4,915,1
2013,12,24,14,804,1
2013,11,26,22,322,1
2013,11,26,22,323,4
2013,11,26,22,328,4
2013,12,20,22,497,1
2013,12,20,22,498,1
2013,11,1,19,2343,1
2013,11,12,9,383,1
2013,10,15,19,622,1
2013,12,13,14,298,1
2013,11,12,9,386,2
2013,11,12,9,384,1
2013,12,25,16,884,1
2013,10,10,2,910,4
2013,10,16,4,328,3
2013,11,2,23,180,3
2013,11,9,13,910,1
2013,10,15,22,934,1
2013,11,5,22,758,1
2013,10,9,1,635,2
2013,11,4,7,315,2
2013,12,8,2,821,2
2013,10,2,12,701,2
2013,11,4,7,318,1
2013,10,8,18,634,2
2013,11,28,6,132,1
2013,10,17,8,379,1
2013,12,17,12,555,2
2013,10,26,22,569,1
2013,11,5,14,2295,2
2013,12,21,22,893,1
2013,10,18,23,300,1
2013,12,29,23,328,2
2013,12,31,16,2343,1
2013,12,29,23,323,1
2013,12,29,23,322,2
2013,12,29,23,321,1
2013,12,14,14,398,2
2013,12,27,21,398,1
2013,11,7,20,2336,1
2013,12,17,12,2203,2
2013,11,25,18,650,1
2013,12,17,11,220,2
2013,12,17,11,226,6
2013,12,17,11,229,6
2013,12,25,18,360,3
2013,10,17,17,460,1
2013,10,10,4,580,1
2013,11,23,21,634,1
2013,12,13,8,126,1
2013,12,16,23,318,1
2013,12,11,23,422,1
2013,10,29,2,635,1
2013,10,29,2,634,1
2013,12,16,23,315,1
2013,10,22,6,924,2
2013,12,30,10,650,2
2013,10,7,15,157,2
2013,12,17,10,638,4
2013,12,17,10,639,1
2013,11,23,19,382,1
2013,12,7,3,850,1
2013,9,30,16,634,1
2013,12,17,10,636,5
2013,12,17,10,634,2
2013,12,2,22,635,1
2013,10,1,6,128,2
2013,10,14,22,864,1
2013,12,9,20,840,1
2013,12,17,23,2802,2
2013,12,4,7,650,1
2013,11,23,19,650,1
2013,12,27,10,2345,1
2013,12,21,4,382,1
2013,10,27,11,323,1
2013,11,30,21,928,1
2013,12,27,20,513,1
2013,10,28,9,851,1
2013,12,25,14,849,1
2013,9,28,19,634,6
2013,12,18,13,132,1
2013,10,2,3,133,1
2013,10,2,11,2332,2
2013,12,2,20,382,1
2013,12,24,18,884,1
2013,12,14,0,898,2
2013,12,20,21,634,1
2013,12,14,0,893,2
2013,12,30,22,360,1
2013,12,30,22,361,1
2013,12,30,22,363,1
2013,12,30,22,366,3
2013,12,31,16,804,2
2013,12,31,10,238,1
2013,12,16,19,2111,1
2013,12,14,20,922,1
2013,12,14,20,924,1
2013,11,24,20,323,2
2013,10,3,18,638,1
2013,11,9,14,328,1
2013,11,6,18,835,1
2013,11,9,14,323,1
2013,10,1,17,852,1
2013,12,17,16,634,1
2013,10,5,6,313,2
2013,12,14,13,398,2
2013,12,18,13,868,2
2013,12,22,1,830,1
2013,12,19,18,689,1
2013,12,10,16,2336,2
2013,12,13,14,884,4
2013,11,2,20,901,1
2013,10,16,9,349,1
2013,9,30,23,300,1
2013,12,20,3,934,1
2013,12,21,23,360,2
2013,12,21,23,366,6
2013,11,24,20,329,1
2013,12,11,16,2336,3
2013,12,27,19,910,1
2013,12,31,23,869,3
2013,12,31,23,868,1
2013,11,9,18,934,2
2013,12,16,17,457,4
2013,11,2,18,696,2
2013,12,16,17,455,8
2013,12,19,17,804,1
2013,11,4,4,161,1
2013,11,4,4,162,1
2013,10,2,22,328,3
2013,12,19,17,801,1
2013,12,29,19,898,1
2013,10,2,22,327,1
2013,10,2,22,322,5
2013,10,2,22,323,7
2013,10,5,8,623,1
2013,11,24,6,127,1
2013,12,16,20,369,2
2013,12,17,12,162,6
2013,12,16,20,362,1
2013,12,16,20,363,3
2013,12,16,20,361,2
2013,12,30,1,898,2
2013,11,23,18,783,1
2013,11,9,18,689,1
2013,11,23,14,634,3
2013,10,17,18,180,1
2013,10,30,12,838,1
2013,12,17,16,238,1
2013,12,17,16,239,3
2013,10,20,23,653,1
2013,10,20,23,650,1
2013,10,30,12,835,1
2013,12,8,19,850,1
2013,10,11,6,910,1
2013,10,11,6,915,1
2013,10,11,6,914,1
2013,12,14,8,634,1
2013,11,5,21,132,1
2013,12,5,14,181,1
2013,11,23,18,433,1
2013,10,7,9,409,1
2013,11,4,17,2343,2
2013,10,3,3,915,1
2013,10,3,3,910,1
2013,11,29,23,128,1
2013,10,3,6,460,1
2013,9,30,20,901,2
2013,12,12,17,825,3
2013,10,16,6,157,1
2013,11,30,18,498,1
2013,12,2,7,328,1
2013,10,6,21,309,1
2013,12,20,8,650,2
2013,11,30,21,2343,2
2013,11,30,21,2344,2
2013,12,12,21,126,1
2013,12,12,21,121,1
2013,10,14,17,385,1
2013,10,6,7,634,2
2013,12,31,11,342,1
2013,11,8,7,2203,1
2013,11,4,8,349,2
2013,12,13,19,871,1
2013,12,11,14,771,1
2013,12,29,22,850,1
2013,11,10,23,162,1
2013,12,13,12,360,1
2013,12,27,23,849,2
2013,10,1,14,306,1
2013,12,17,11,678,8
2013,10,1,14,300,1
2013,12,27,23,841,1
2013,12,16,19,914,1
2013,12,16,19,917,1
2013,12,20,15,328,1
2013,12,4,13,363,1
2013,10,18,8,389,1
2013,12,21,20,398,3
2013,12,17,8,828,1
2013,10,1,9,2343,1
2013,12,17,8,826,1
2013,12,17,8,825,2
2013,12,10,1,825,2
2013,12,17,8,790,2
2013,10,19,3,934,2
2013,12,10,1,821,1
2013,12,10,1,822,1
2013,12,11,7,759,1
2013,10,16,14,373,1
2013,11,24,22,503,1
2013,10,19,19,569,1
2013,11,29,2,634,1
2013,10,26,22,634,1
2013,12,7,15,771,1
2013,12,15,13,947,1
2013,11,26,21,323,4
2013,11,26,21,322,2
2013,11,12,15,2308,1
2013,10,14,18,326,2
2013,12,7,10,512,1
2013,11,12,15,2305,1
2013,10,14,18,329,1
2013,11,26,21,328,2
2013,12,13,17,2329,1
2013,12,5,11,413,1
2013,12,27,23,154,1
2013,10,16,2,184,1
2013,10,16,2,180,1
2013,12,13,21,127,1
2013,9,30,12,2307,1
2013,10,2,14,838,2
2013,10,2,14,837,1
2013,10,2,14,834,1
2013,10,2,11,700,1
2013,10,2,11,701,1
2013,12,25,23,839,1
2013,9,27,13,759,1
2013,10,1,19,838,2
2013,12,16,16,474,1
2013,12,16,16,476,1
2013,11,5,20,2017,2
2013,11,5,20,2015,1
2013,10,16,22,934,3
2013,12,17,10,712,1
2013,11,5,20,2018,1
2013,11,5,21,913,1
2013,11,5,21,910,1
2013,11,7,20,634,1
2013,12,1,7,607,1
2013,12,27,22,324,1
2013,12,27,22,326,1
2013,10,27,9,922,1
2013,10,27,9,924,1
2013,11,1,22,824,1
